	Grade3Cc_1	Grade3Cc_2	Grade3Cc_3	ShortCc_1	ShortCc_2	ShortCc_3	ShortCc_4	ShortCc_5
ENSBTAG00000014080	7.981972946	7.816929707	7.924041641	8.073082983	8.029239505	8.285902698	7.892460288	8.026428967
ENSBTAG00000014082	2.343516819	2.178217876	2.198723906	2.156874865	2.156874865	2.157746161	2.156874865	2.156874865
ENSBTAG00000014083	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014090	2.166025071	2.166025071	2.166025071	2.166025071	2.166025071	2.166025071	2.166025071	2.166025071
ENSBTAG00000014091	2.788031554	2.861412235	2.886338876	2.749463513	2.968590085	2.915657184	2.788031554	2.882672109
ENSBTAG00000014093	8.975072485	8.713172402	8.565577871	9.226042126	9.076438977	9.25742479	9.381977686	9.078429074
ENSBTAG00000014099	7.437406723	7.524919199	7.687162155	7.90766827	7.99377999	7.79823221	7.203414108	7.951190186
ENSBTAG00000014102	11.96483082	11.80686137	12.04186307	12.29222804	12.3489593	12.40820729	11.93517971	11.96312989
ENSBTAG00000014103	2.156731595	2.19191606	2.156731595	2.184093154	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014106	6.470080153	6.316655565	6.316655565	6.127145929	6.272041452	6.063607326	5.96418508	6.152681568
ENSBTAG00000014111	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014113	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014118	9.016099421	8.686453479	8.538479169	9.156724511	9.255840292	9.161177771	9.43075159	9.124864129
ENSBTAG00000014122	4.360467289	4.302774387	4.302774387	4.302774387	4.617624503	4.391472088	4.52449777	4.218659069
ENSBTAG00000014124	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014127	8.354129333	8.440430947	8.422443713	8.045557613	8.139384263	7.338719688	8.392758838	8.389015718
ENSBTAG00000014129	2.679928021	2.340472426	2.196606192	2.174531678	2.164324559	2.174531678	2.174531678	2.174531678
ENSBTAG00000014130	7.922673108	7.931979105	7.917841338	7.931316718	7.913847411	7.934613193	7.956303953	7.895125308
ENSBTAG00000014135	2.157476946	2.165693509	2.157476946	2.157476946	2.157476946	2.157476946	2.157476946	2.157476946
ENSBTAG00000014136	7.781770633	7.656290198	7.643790312	8.108021909	8.214266424	8.272031264	7.816917319	7.750266505
ENSBTAG00000014140	14.69189301	14.64720991	14.67659448	14.76635814	14.75651999	14.81998604	14.70489664	14.73197408
ENSBTAG00000014143	2.26700808	2.212221571	2.212070372	2.212070372	2.212070372	2.230814768	2.212070372	2.212070372
ENSBTAG00000014150	9.921821745	9.928679391	9.959246663	9.991088688	10.01603817	9.809530376	10.18603568	9.809698997
ENSBTAG00000014151	3.939993469	3.768992342	3.407118698	4.095685671	4.022940183	4.063675548	3.580668676	3.951720368
ENSBTAG00000014153	3.414826584	3.340438828	3.386030161	3.471182853	3.414826584	4.096257453	3.396383193	3.474649942
ENSBTAG00000014156	3.535694593	3.535458948	3.535694593	3.561136939	3.708245452	3.84191155	3.727402437	3.535694593
ENSBTAG00000014158	3.320107373	3.161918964	2.978326573	2.978206103	2.978326573	2.978326573	2.978326573	2.978326573
ENSBTAG00000014162	2.156731595	2.162195529	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014166	6.246549238	6.15562884	6.270293268	6.357676463	6.416562073	6.436621723	6.152552493	6.280528618
ENSBTAG00000014167	10.75228553	10.64339083	10.60811025	10.79577914	10.90938188	11.07019359	10.67377421	10.92728936
ENSBTAG00000014172	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014175	10.12262568	10.25946263	10.33152204	10.54019437	10.42766844	10.31141761	10.09937663	10.24814925
ENSBTAG00000014176	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014177	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014181	9.348850003	9.486827983	9.278985613	9.550263883	9.302360937	9.61762441	9.239464824	9.377669306
ENSBTAG00000014182	12.33522678	12.33335788	12.33909492	12.17511835	12.23161416	12.05583323	12.38268413	12.26078394
ENSBTAG00000014191	12.02584331	12.38394582	12.41134098	12.13445046	11.95233633	11.39460393	12.32532315	11.88923861
ENSBTAG00000014202	7.618141117	7.044748907	7.310621777	7.024897384	7.076486351	7.018662965	7.289826886	6.962343756
ENSBTAG00000014204	9.849207088	9.882064356	9.923055099	9.783287247	9.591908928	9.878660534	9.835836131	9.676334953
ENSBTAG00000014208	14.57058793	14.56713413	14.56077627	14.56077532	14.56077627	14.56077627	14.56077627	14.56178717
ENSBTAG00000014215	6.250563274	6.232967658	6.559907132	6.730229289	6.375909169	6.977179415	6.309501986	6.377798885
ENSBTAG00000014217	4.477380913	4.624148467	5.145817083	6.703619114	4.844624748	5.138356664	3.03023833	2.711032135
ENSBTAG00000014218	5.046224783	9.147034486	7.920642671	5.909352382	2.430244495	4.862243609	3.625358287	5.528322161
ENSBTAG00000014226	14.39264115	14.39625631	14.36631809	14.4650765	14.32694816	14.43777503	14.36631809	14.3557995
ENSBTAG00000014227	12.52259188	12.34214942	12.37686327	12.3420659	12.57717188	12.69940814	12.43276297	12.54869516
ENSBTAG00000014230	11.601466	11.66251646	11.66567016	11.65923403	11.66891993	11.72738325	11.65923403	11.80581431
ENSBTAG00000014233	14.40229126	14.40381155	14.42803485	14.60539592	14.59444589	14.51228862	14.44488104	14.3769098
ENSBTAG00000014235	5.488654327	4.886996443	4.854959408	5.327792234	5.682967492	5.611869145	5.659279074	5.1428188
ENSBTAG00000014236	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014237	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014238	12.60400806	12.76868243	12.63679397	12.55684517	12.57047036	12.56799083	12.63679397	12.54866918
ENSBTAG00000014239	11.78608245	11.94540577	11.89221322	11.83378084	12.0514462	12.09109303	11.79115383	11.85320834
ENSBTAG00000014251	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014255	9.094852457	9.373473259	9.309553117	9.121023449	9.139555707	9.199383034	8.959392399	9.230308157
ENSBTAG00000014259	2.156731595	2.157477458	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014261	12.68214637	12.68670766	12.64265861	12.5093695	12.63732691	12.61228998	12.64332645	12.65201094
ENSBTAG00000014262	11.9918105	11.93506171	12.01738076	11.85584324	11.90582443	11.79692089	12.00864052	11.92441119
ENSBTAG00000014265	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014269	11.23767283	11.36658808	11.17467156	10.95006565	11.00076978	10.74317494	10.37831588	10.93539053
ENSBTAG00000014272	9.914701795	9.837867292	9.499608698	9.512526663	9.767569711	9.812344014	9.886856563	9.505886292
ENSBTAG00000014273	4.157728069	4.221943222	4.286611636	4.475842968	4.55352778	5.204855202	4.319119285	4.319119285
ENSBTAG00000014278	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014284	2.156850016	2.156850016	2.156850016	2.156850016	2.156850016	2.156850016	2.156850016	2.156850016
ENSBTAG00000014291	2.248608157	2.219191595	2.275635188	2.265315729	2.156731595	2.156731595	2.689693486	2.181926122
ENSBTAG00000014294	6.009906962	6.052121206	6.09267999	5.77341089	5.83671529	5.669328479	6.225674363	5.887022718
ENSBTAG00000014295	13.71788411	13.75314954	13.71843557	13.74550844	13.67855666	13.69762728	13.69886993	13.67297354
ENSBTAG00000014297	7.887969176	7.972814692	8.083022812	7.549182056	7.632473539	7.604193906	8.720209579	7.709425463
ENSBTAG00000014299	8.220744499	8.198154244	8.220744499	8.296314564	8.220744499	8.146239773	8.504742113	7.840012875
ENSBTAG00000014302	11.40829566	11.44697537	11.41311451	11.43752462	11.30716364	11.37121796	11.34684561	11.2985028
ENSBTAG00000014304	7.082148265	7.455335547	7.140091553	7.6171615	6.778832641	6.750633204	8.388761903	7.041594385
ENSBTAG00000014306	3.629981237	3.802785517	3.516668396	3.135122258	3.143153788	3.046084821	3.848510681	3.600535892
ENSBTAG00000014310	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014312	3.384770509	3.374513925	3.384770509	3.375981351	3.384770509	3.341716929	4.27207736	3.375981351
ENSBTAG00000014313	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.192980387	2.156731595	2.156731595
ENSBTAG00000014314	2.208567319	2.208567319	2.208567319	2.208567319	2.216869305	2.208567319	2.208567319	2.208567319
ENSBTAG00000014316	11.68330365	11.73344939	11.75990204	11.51846934	11.58420985	11.91867254	11.6586529	11.75797969
ENSBTAG00000014318	11.41530748	11.29507489	11.53518972	11.57228241	11.66401106	11.51884548	11.57970193	11.4445296
ENSBTAG00000014324	2.38487156	2.401136389	2.423791582	2.377556494	2.253290251	2.165441398	2.598021726	2.377556494
ENSBTAG00000014326	7.947625373	7.968873515	7.89236442	7.966651496	8.102295786	7.997640402	7.877110719	7.837830993
ENSBTAG00000014328	2.156731595	3.514233139	4.818499329	3.164106824	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014329	2.156731595	2.156973292	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014331	11.04584529	10.31726093	10.36524072	11.00202413	10.9769125	11.07218517	10.54366082	10.26060613
ENSBTAG00000014333	3.433233375	3.054699174	3.357004539	3.357004539	3.466447269	3.357004539	3.357004539	2.974460382
ENSBTAG00000014335	2.511870912	2.511870912	2.511870912	2.511870912	2.511870912	2.511870912	2.511870912	2.511870912
ENSBTAG00000014337	14.40583428	14.06771232	14.12486544	14.49541624	14.49469193	14.48475906	14.06808304	14.12964187
ENSBTAG00000014340	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014349	5.973196593	6.129157969	6.410241426	6.299230797	6.199289531	6.289885544	6.072865235	6.120490158
ENSBTAG00000014351	4.581269374	4.703100651	4.682069961	4.820870967	4.54227186	4.594996205	4.520996889	4.730228582
ENSBTAG00000014353	12.1624276	12.1467078	12.14375116	12.19847148	12.3479204	12.3340786	12.14375116	12.10085696
ENSBTAG00000014354	2.161439943	2.161439943	2.161439943	2.161439943	2.161439943	2.161439943	2.161439943	2.161439943
ENSBTAG00000014357	5.600944346	6.084756631	6.479591471	7.181769111	6.360739048	6.370213369	6.224947062	7.40099743
ENSBTAG00000014358	4.245668154	3.993975404	4.012211085	4.012211085	4.012211085	4.012211085	4.234611793	4.105666251
ENSBTAG00000014361	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014372	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014373	11.40024692	11.324112	11.28382628	11.60674334	11.62130772	11.67455119	11.41977861	11.42530993
ENSBTAG00000014377	2.351100377	2.351100377	2.351100377	2.351100377	2.341055512	2.351100377	2.356760505	2.342359399
ENSBTAG00000014381	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014388	12.28540881	11.99061957	11.97971052	12.00336331	12.23291065	12.22942553	12.21182355	12.04505662
ENSBTAG00000014390	2.156731595	2.189368	2.220724546	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014392	11.75704153	11.86704691	11.88818307	12.14375116	11.84105904	11.73965448	11.52188894	11.83273385
ENSBTAG00000014393	9.322363374	9.212633543	9.151294363	9.51583011	9.676583016	9.44072897	9.318854269	9.018401923
ENSBTAG00000014395	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014396	11.78585714	11.89696316	11.8075713	11.87941895	11.51203463	11.76932203	11.76492798	12.91586167
ENSBTAG00000014399	4.24577853	3.983073456	4.281761254	4.201885562	4.126430314	2.95010769	3.854990788	4.174115598
ENSBTAG00000014401	2.15761652	2.15761652	2.15761652	2.15761652	2.15761652	2.15761652	2.15761652	2.15761652
ENSBTAG00000014411	8.953439447	9.374573804	9.309083002	8.945349206	8.731525016	8.513753267	8.831160742	8.747440505
ENSBTAG00000014415	2.364831394	2.372528103	2.342029244	2.342029244	2.342029244	2.342029244	2.342029244	2.339866562
ENSBTAG00000014420	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014423	15.04755011	15.05461426	15.04822279	15.03184266	14.99018644	15.04220322	15.02420876	14.97752748
ENSBTAG00000014426	8.058707835	7.950192564	7.960848379	8.313506301	8.185410238	8.127147803	8.049374233	8.158281293
ENSBTAG00000014429	2.15680697	2.15680697	2.15680697	2.15680697	2.15680697	2.15680697	2.15680697	2.15680697
ENSBTAG00000014430	10.89224602	10.99847136	10.97194354	11.09310936	11.20000653	10.98386069	11.08328722	11.06821841
ENSBTAG00000014432	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014433	12.30333816	12.49536513	12.49025113	12.22342446	12.53332185	12.49025113	12.4826459	12.47414724
ENSBTAG00000014434	2.162985138	2.177869031	2.162985138	2.162985138	2.338426708	2.162985138	2.166209623	2.162985138
ENSBTAG00000014435	5.451955594	5.423222158	5.258532359	5.412066867	5.458732127	5.426006536	5.303513808	5.214622094
ENSBTAG00000014440	12.88913287	12.87029078	12.9700036	12.81827016	12.90136927	12.99490167	13.0056489	12.91881255
ENSBTAG00000014441	2.156731595	2.16706544	2.176994036	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014442	4.661854026	4.659162385	4.643552619	4.689315995	4.69109983	4.839112649	4.623935949	4.509433657
ENSBTAG00000014447	7.280707494	7.529104024	7.439774405	7.081303285	7.934490645	7.919701183	7.447710637	7.501102448
ENSBTAG00000014450	6.637917207	6.819322121	6.781812723	6.930163563	7.019809231	7.19021602	6.962561075	6.966049843
ENSBTAG00000014451	5.319261029	5.230747637	5.239674123	5.231476768	5.442546417	5.363991274	5.548573325	5.29238005
ENSBTAG00000014453	8.651944981	8.575396411	8.561674528	8.430238898	8.771916948	8.77978928	8.637531291	8.544597947
ENSBTAG00000014458	4.406686026	4.470382937	4.406686026	4.406686026	4.280431534	4.232548939	4.406686026	4.23280112
ENSBTAG00000014459	2.16746197	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.162661456
ENSBTAG00000014460	11.30969277	11.21326664	11.20178314	11.37172867	11.3725143	11.30087361	11.31371624	11.07843867
ENSBTAG00000014461	10.35373697	10.30073127	10.27422405	10.32680433	10.1371268	9.868174441	10.52783071	10.20465656
ENSBTAG00000014463	7.65971098	8.177626379	8.277979961	7.927813013	7.154081676	7.546866618	7.022458296	7.65003197
ENSBTAG00000014465	7.219622228	5.09191015	5.034457502	5.151707803	4.881247506	3.451535239	8.881937302	7.907783619
ENSBTAG00000014468	9.300182485	9.199993873	9.300182485	9.501428088	9.470268952	9.65111652	9.441024588	9.300182485
ENSBTAG00000014469	6.625306977	6.668038761	6.548724495	6.604701133	6.552024424	6.510171621	6.496041237	6.30018401
ENSBTAG00000014470	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014471	7.58380638	6.96364489	7.272715188	7.272690829	6.996831889	6.41385093	6.006418229	6.693869996
ENSBTAG00000014479	7.73595674	8.081965907	8.069202969	8.150145349	8.209665147	8.221140188	7.92377797	8.085935916
ENSBTAG00000014482	7.87996576	7.89261212	7.857018971	7.961434481	7.93983579	7.888276139	7.964494592	7.836839248
ENSBTAG00000014490	10.23759035	9.724287098	9.54252647	9.430571385	10.21323487	9.76041572	9.884105823	10.09502125
ENSBTAG00000014492	3.001878822	3.045062349	3.086552404	3.344624444	3.001878822	3.001878822	3.032692373	3.000797855
ENSBTAG00000014493	8.238908626	7.904358238	7.951203399	7.916679021	8.116043927	8.087048464	7.951203399	7.862617316
ENSBTAG00000014494	9.210984362	9.469464069	9.434128901	9.091276316	9.140225302	8.75784674	9.584046099	9.147080879
ENSBTAG00000014495	6.055338701	5.79443402	5.788517059	5.800592489	5.9860106	5.800592489	5.71633031	5.800592489
ENSBTAG00000014501	12.7714496	12.85159287	12.72071319	12.7243648	12.86908292	12.61965383	12.8055127	13.04075704
ENSBTAG00000014502	2.88961074	2.4867211	2.4867211	2.4867211	2.4867211	2.567021895	2.424248758	2.4867211
ENSBTAG00000014505	9.609592151	9.45203976	9.424760267	9.165447572	9.397139969	9.099489448	9.398112424	9.310101353
ENSBTAG00000014511	3.880956698	4.065567704	3.890161941	4.230255671	4.383825282	3.911683105	4.93022631	4.051275815
ENSBTAG00000014514	2.158629565	2.158629565	2.158629565	2.158629565	2.158629565	2.453142408	2.158629565	2.158629565
ENSBTAG00000014518	15.04767078	15.09110192	15.08140826	15.06676235	14.92443698	15.05327802	15.08496933	15.0487528
ENSBTAG00000014520	10.54128627	10.3016448	10.30305417	10.52603453	10.47207538	10.80214793	10.36311572	10.40251796
ENSBTAG00000014521	10.610136	10.68713691	10.70784623	10.9280846	10.50943729	10.48964367	10.43691444	10.44993328
ENSBTAG00000014522	6.917725492	7.089831691	6.797682858	6.667093605	7.026930775	7.041415489	7.357843648	7.070879426
ENSBTAG00000014529	5.202437074	4.174327771	4.710296985	4.520936211	3.732040806	4.025992223	4.361681212	4.873571764
ENSBTAG00000014533	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014534	7.100320528	7.109326787	7.095759908	7.095347025	7.079241648	7.090027191	7.080176112	7.164780314
ENSBTAG00000014536	6.706256728	7.969765998	8.436357629	7.014007868	7.457331686	6.514744916	7.370365266	7.789154518
ENSBTAG00000014540	3.34253439	3.34253439	3.34253439	3.43761372	3.34253439	3.350074835	3.34253439	3.34253439
ENSBTAG00000014543	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014547	5.83988107	5.989132933	5.804393213	5.689672247	5.061129243	5.388867657	5.83988107	5.113591992
ENSBTAG00000014548	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000014549	2.160869426	2.160869426	2.160869426	2.160869426	2.160869426	2.160869426	2.160869426	2.160869426
ENSBTAG00000014553	10.67789854	10.77870679	10.68156043	10.64395041	10.63169041	10.65459264	10.69997025	10.60500495
ENSBTAG00000014554	4.788793888	4.83850411	4.648692443	4.739175573	4.645406076	4.591867809	4.965255945	6.195522071
