	d10_1	d10_2	d10_3	d10_4	d13_1	d13_2	d13_3	d19_1	d19_2	d7_1	d7_2
ENSBTAT00000047180	0.36395015	8.079275439	0	0.434553417	0.284473145	1.183309785	0.877450483	0.277074628	0.714369818	4.421857392	4.103786703
ENSBTAT00000047185	45.6765116	29.99466855	38.44299056	28.55407791	20.48356018	40.18634137	46.6172542	18.87952482	19.0608342	42.60240889	64.37923612
ENSBTAT00000047186	0	0	0.314371972	0.570245915	0	1.260925954	0.538335979	0.506433409	1.530509458	3.978935903	0
ENSBTAT00000047187	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047188	13.28696496	26.68643789	28.57021534	32.96295626	30.87939349	25.76833778	28.73321854	27.48001721	40.15486494	19.37179505	12.48496765
ENSBTAT00000047193	0	5.143224594	4.732779888	5.034746779	12.37235029	6.99369214	12.93875326	1.666831283	6.791143881	0.788180777	0
ENSBTAT00000047197	200.1203406	231.4549502	388.7231993	356.9137613	441.36033	417.3026735	350.1661757	149.8419589	268.8650359	288.3338758	264.1424892
ENSBTAT00000047198	0	14.95643139	2.414537444	7.091072592	1.966045712	3.766216179	8.26939102	8.377745305	8.718362132	10.1867539	11.81750718
ENSBTAT00000047199	16.78671564	3.327194759	6.445630874	12.5269983	2.624188946	2.513487556	1.379701167	10.78287018	44.1286016	0	0
ENSBTAT00000047200	49.17283533	38.98501732	72.20706018	214.3515177	36.14948737	73.11516369	59.27560159	39.26901437	321.91161	112.2202317	115.1997491
ENSBTAT00000047204	1.820423981	0	0	0	0	0	0	0.034647142	0.034030196	2.21174665	2.052652468
ENSBTAT00000047205	0	0	2.181097316	0	0	0	0.311245718	0.270277704	0.398197482	1.72535388	0
ENSBTAT00000047206	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047207	0	0	0	0	1.370103739	0	0	0.595745702	0	1.521208955	0
ENSBTAT00000047208	0	0	0	1.362356453	0.35673757	0	0	1.031520731	0.106647674	1.386284335	0
ENSBTAT00000047210	0	0	0	0	0	0.201922861	0	0.449166543	0.110292108	0	0
ENSBTAT00000047212	0	0	0	0	0	0	0.052710968	0.29752344	0.157352231	0	0
ENSBTAT00000047215	0	0	0	0	0	0	0	0	0	14.05168016	0
ENSBTAT00000047216	22.64457995	27.17209053	4.46494222	14.24946057	6.123107542	9.635035633	8.18239442	34.65328262	19.62088379	6.692184173	2.587835645
ENSBTAT00000047218	2.331036444	0	0.162736912	2.82540818	2.219527596	1.232929512	2.043605604	1.411624828	1.881663168	4.376915173	3.584185802
ENSBTAT00000047222	43.96417751	7.149848073	53.02371246	44.97785497	27.66708257	27.19921758	31.6251319	37.33175951	56.37025873	35.60988111	64.34906778
ENSBTAT00000047223	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047224	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047228	13.62891454	0	1.308280819	12.65662948	9.853768924	4.761557789	18.79381745	2.972196963	4.723913469	8.279309214	60.82981698
ENSBTAT00000047229	0	0	0	0	0	0	0	0	0	6.587714815	22.92694059
ENSBTAT00000047234	0	0	0	0.11955967	0	0	0	0.571741296	1.066965049	0	0
ENSBTAT00000047238	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047239	9.146107847	18.8530729	6.321330837	16.38056376	6.433957681	12.05119173	14.83392463	5.396260136	8.976096596	4.444870777	0
ENSBTAT00000047240	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047242	6.444198719	1.45973278	1.590681006	2.564773023	2.806304959	3.229443554	1.815939702	25.31824492	3.441856631	2.236988286	3.892647069
ENSBTAT00000047247	0	3.137642779	1.39297125	0	0	0	0	0.031384459	0	0	0
ENSBTAT00000047248	30.95792533	33.32572043	23.11963155	45.61092735	33.74335888	37.03422618	39.90170102	62.43414953	35.20065745	26.91552053	40.0311661
ENSBTAT00000047249	0	0	0	2.476359201	4.539100269	2.484353349	1.136424038	2.171050511	4.167856263	1.25992649	0
ENSBTAT00000047250	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047251	0	0	0	0	0	0	0	0	0.132160371	1.71791701	0
ENSBTAT00000047253	0	0	0	0	0.214266124	0	1.201633885	0	0.256221778	0	0
ENSBTAT00000047254	0	0	1.039260479	0.969498713	0.9308437	1.389469194	0.355929509	0.360593273	0.252980249	0.6576844	0
ENSBTAT00000047256	4.26950631	2.256622331	16.12048553	4.389733148	2.892205352	7.306015891	9.357626136	1.01573996	6.784041274	0.864548257	3.00885012
ENSBTAT00000047257	0	0	0.724940259	2.911751052	4.131996312	1.453844601	2.689700404	3.368749075	5.823423327	3.440777666	9.978992126
ENSBTAT00000047258	0	0	0	1.643578839	0.844200229	0.92410017	2.436818878	0.483673205	0.296912907	0	0
ENSBTAT00000047259	17.31591562	3.050741626	16.2526929	17.51636825	15.79034515	11.77014872	17.07835374	17.57676937	28.86289494	15.77863952	14.91483769
ENSBTAT00000047262	6.68820236	3.030008431	0	1.330942894	1.194897685	0.653994821	1.326269374	0.757695989	2.381452905	18.18656998	29.62694944
ENSBTAT00000047267	4.717648837	9.662255987	4.038014259	4.205066326	4.824400896	2.606867899	5.213000534	1.421650464	2.140435743	8.836472354	5.956699884
ENSBTAT00000047268	0.61087598	0	0	4.497848159	2.291889415	5.226681139	2.811644277	0	0.057097218	8.164104673	11.19307186
ENSBTAT00000047270	3.962616668	3.56617055	0.945818645	0.980365877	1.506788217	0.788046322	2.112568878	0.529966663	1.481507839	10.40957875	14.34025368
ENSBTAT00000047273	0.641121306	0	0	1.913733617	1.603576047	1.206801517	4.356020687	1.4032431	1.318331991	3.894691332	0
ENSBTAT00000047274	26.28920231	13.66721561	14.06585695	3.602026313	6.029759313	2.28618947	6.09249692	2.665789174	3.363534986	35.60568261	27.03089809
ENSBTAT00000047280	0	1.49755695	0.543966089	0.720456018	0.565961416	0.888886914	1.414495294	0.269629245	0.088276025	1.338722276	0.221861789
ENSBTAT00000047281	0	0	0	0	0.938067543	0	1.315202942	0	0	0	0
ENSBTAT00000047282	3.009544967	0	0	0	0	0	0	0	0	0	6.36275186
ENSBTAT00000047285	0	0	0	0.38175193	0.299889039	0.984816762	1.051136854	0.091277996	0	0	0
ENSBTAT00000047290	0.177159533	0	0	0.176272493	0.221556186	0.212209841	0	0.337178125	0.149028365	1.721937338	2.996392235
ENSBTAT00000047293	0	0	0	1.128289038	1.392817981	2.49486913	3.195456036	2.004059121	0.908480182	0	0
ENSBTAT00000047295	0	0	0	0	0	0	0	1.31717615	0.388116534	1.681674035	0
ENSBTAT00000047298	0	172.3486885	147.7660878	83.01224208	68.88495984	78.92350927	110.7440137	38.2991574	74.68520662	39.26081382	4.140537031
ENSBTAT00000047301	4.245823378	16.83078643	7.452698626	6.457548595	3.555695154	4.826360852	2.326429857	5.194829083	5.867676123	9.211635123	16.67060595
ENSBTAT00000047302	0	2.003150631	7.761234609	0	0.592463711	1.297075735	0	0	0.118079099	4.604635066	0
ENSBTAT00000047307	0	0	0	1.085580599	2.72892376	0.560100886	1.913022461	0.519130955	0.611864424	0	0
ENSBTAT00000047309	39.64060893	0	0.661777776	25.72312699	24.24847098	20.93986043	26.82000535	10.49680973	11.11535845	29.31590778	2.429211743
ENSBTAT00000047310	12.52932089	0	0.874710903	4.306638961	6.766246441	4.677879619	2.246805025	5.094453174	5.323126068	0	17.65958213
ENSBTAT00000047311	3.814423273	52.01514473	10.25242547	10.77872136	5.366618965	3.916364332	8.86181703	5.735230015	5.989630969	0.926876154	1.075255741
ENSBTAT00000047312	14.00053877	0	13.21554919	13.69826398	7.477849622	14.4745297	12.4020441	12.32399039	11.66834283	18.42763854	6.577735177
ENSBTAT00000047313	0	0	0	0	0	0	0	0	0	1.046996707	9.716846974
ENSBTAT00000047314	3.284783726	0	0	0	0	0	0.431962515	0	0	2.394533189	0
ENSBTAT00000047316	2.04386543	0	1.96196838	5.795850564	7.029174857	7.650737695	7.55934401	3.962915255	8.596599855	6.208049008	1.440373734
ENSBTAT00000047318	0	0	0	4.916241664	6.051798059	6.406661217	5.023911858	3.296212863	6.379816187	2.475507741	1.435900523
ENSBTAT00000047319	15.33461088	1.430297289	6.927133089	5.205612707	6.909542413	5.479679334	8.303499415	4.12031051	8.936996843	12.05533696	8.899687753
ENSBTAT00000047320	1238.909866	1533.520934	1789.913277	1142.709542	1005.04172	1095.441324	1061.480857	1485.690296	849.186415	967.3707435	875.3416879
ENSBTAT00000047324	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047326	3.764398049	0	0	0.42806282	0.756605297	0.552143168	0	0.153526597	0.050264272	0.653371715	0
ENSBTAT00000047327	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047329	13.29893519	14.05814722	2.978745237	15.2171994	20.96285171	13.84399509	21.61790781	10.86269831	9.737004656	5.385901977	0
ENSBTAT00000047333	14.65141655	19.9596802	11.25147109	8.089794884	10.54868655	8.439604999	11.57841902	11.50757338	7.657264946	17.80091989	33.44814199
ENSBTAT00000047334	0	0	1.305268083	16.57357213	2.125638369	16.57859927	7.078017903	1.455718512	2.382995297	0	0
ENSBTAT00000047335	8.340010207	0	5.443963449	2.655440544	0.782252934	0.9990048	4.569772933	3.888906772	2.728327666	4.053119454	0
ENSBTAT00000047339	20.50252509	66.5670007	41.98612333	35.94262591	53.87560136	43.93865499	47.50387768	14.40073389	36.22767513	16.6065311	19.26499869
ENSBTAT00000047340	0	0	0.552448991	0	0	0.738612571	0	0.045638998	0.179305299	1.748055905	0
ENSBTAT00000047341	1.512868877	0	0	1.505293929	0	0	0	0.143968062	0	7.352315074	12.79397299
ENSBTAT00000047345	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047346	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047349	0	0	0.496550736	0	0	0.368820995	0	0	0.040290678	1.047455312	0
ENSBTAT00000047350	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047351	16.85688849	14.00081383	8.630100392	13.73746464	11.23079559	7.82953424	8.972559057	10.65607324	19.61967066	10.72787327	6.788319277
ENSBTAT00000047352	4.216457602	7.354326376	1.13330153	15.35496548	9.821173295	8.802590954	13.39996827	7.66383198	4.256311394	2.561418678	0.594293019
ENSBTAT00000047353	0	0	0	0	0	0	0	0	0	1.064236973	0
ENSBTAT00000047356	1.029954165	6.532514252	10.08457907	19.3686666	12.63912249	9.957935264	13.54431915	4.851633284	12.37037674	3.128388904	7.25839825
ENSBTAT00000047358	22.92207774	24.23065748	29.33812966	16.57330953	10.3915743	8.367884039	15.40666303	14.469405	31.56580695	45.48745474	34.46161256
ENSBTAT00000047359	37.57671485	24.65497314	8.70679977	16.8893186	17.31874007	27.60534095	9.9397826	24.66128355	26.4021446	11.80714522	15.52360658
ENSBTAT00000047360	0	0	3.481261482	0.164019045	0	0	0	0	0	1.00139886	0
ENSBTAT00000047361	0	0	0	0	0.194246309	0	0	0	0	0	0
ENSBTAT00000047362	73.93656717	23.58199567	46.82649248	35.93759264	29.75893717	38.17440622	32.78239871	35.94815993	82.13390456	57.82170413	44.31947885
ENSBTAT00000047363	7.213744379	10.99840951	10.54683842	11.98111266	9.455255366	13.86351016	15.56737533	5.465408353	12.60333763	11.46117511	4.301629253
ENSBTAT00000047366	0	0	5.027163326	1.085580599	0	0	0	0	0	0	0
ENSBTAT00000047372	12.0014781	9.514965499	3.744189352	0.149267332	3.986787056	0.513425812	3.945608825	0.142761013	0	5.468004141	0
ENSBTAT00000047373	0	0	0	0	0	0	0	0	0	3.832276407	4.445768928
ENSBTAT00000047374	0.725485591	14.37941708	5.989174246	19.49003311	1.644470782	1.986331486	2.941633413	16.91452263	36.51542834	10.13653354	11.75924726
ENSBTAT00000047376	60.42849501	212.1670377	66.29387895	66.13852188	161.2653307	192.7778811	554.3695768	66.54165937	33.88870154	20.97667086	42.58578657
ENSBTAT00000047381	14.3929975	114.1100067	7.598951024	34.37023593	53.99976377	55.41619731	54.02190072	33.21451099	50.11173364	50.27498262	32.96533596
ENSBTAT00000047384	0	0	0	0	0.648345297	0.506934576	0.51942994	0.789354088	1.27370453	0.719849632	0
ENSBTAT00000047387	9.986469786	0	0.348593275	0	0.425764973	0	0	0.086394118	0.169711473	1.103016826	0
ENSBTAT00000047389	0	0.717780286	0	4.864439727	5.378138846	6.545588685	8.780522307	0.04307784	0.084621544	0.824979466	0.957046853
ENSBTAT00000047393	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047394	0	0	0	0	0	0.438836915	0	0.122021139	0.179772544	0	0
ENSBTAT00000047395	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047400	0	0	0	0.719554465	1.695759575	2.062506629	2.509597285	0.344095129	0.675935959	0	0
ENSBTAT00000047402	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047405	8.946556403	17.96886818	10.99273047	4.866295966	6.992867136	2.653633529	3.268080037	19.52486131	7.581680066	8.695783556	0
ENSBTAT00000047406	1.083833926	2.405986871	0	1.035270873	0.745495087	0.630586416	0.760152537	0.495072551	0.465996305	0.790090466	0
ENSBTAT00000047407	31.89281681	0	0	0.226665208	0	0.779646603	0	0.216785241	0	15.2226535	0
ENSBTAT00000047408	0	1.795689691	0.434839022	2.14092984	0.619621139	3.682013417	1.861564578	1.185458535	0.635099782	0.68795756	1.596179408
ENSBTAT00000047409	0	0	5.078966532	2.632241131	0	0	1.159641303	0	0.494535583	0	0
ENSBTAT00000047412	1043.90625	1462.967966	865.4821563	1169.294813	1369.077447	1216.700164	1246.300134	1440.195239	1129.325804	599.6381552	530.6880466
ENSBTAT00000047413	39.28911013	19.13977187	23.90119142	30.42612461	34.37234693	34.74996288	34.4445261	20.63119804	26.48013259	28.755898	27.68822322
ENSBTAT00000047415	13.20082098	15.69873583	32.94685734	11.29586294	5.984506013	8.245115787	8.824473661	2.512440625	4.626942578	24.05775129	13.02422446
ENSBTAT00000047416	33.38267315	61.40186691	11.27985403	23.38373016	13.35950736	22.62138801	19.02315245	45.87258069	20.46853925	35.69164892	47.05155717
ENSBTAT00000047418	0	0	0	0	0	0	0.563658404	0.163155443	0.080125103	0	0
ENSBTAT00000047424	29.70184721	48.14278989	12.67186821	22.59172589	20.53304649	12.76298745	25.02678596	61.1151182	28.07011831	25.66160137	23.25754369
ENSBTAT00000047426	21.28414628	14.30035137	2.354793574	18.59319417	20.24547824	8.889343088	8.22291106	9.955592026	11.05961395	4.821250963	2.033841504
ENSBTAT00000047427	0	0	0	0	1.005510307	1.651016336	3.876840044	0	0.30060006	1.953709541	0
ENSBTAT00000047429	0	0	0	0.10256022	0.161134409	0	0.338873971	0	0.048171573	0	0
ENSBTAT00000047431	0	53.25782737	3.009244335	2.673566418	12.60148071	4.214881295	3.680772738	1.278515007	3.453309908	4.080785798	0
ENSBTAT00000047440	0	0	0	0.64511585	0	0.633990273	0.203005442	0.176284658	0.173145635	0	0
ENSBTAT00000047442	87.94919854	2.404398061	48.32609265	17.80352183	77.04006166	49.56101735	26.92011691	13.41997513	28.62972408	47.90050264	115.4118874
ENSBTAT00000047443	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047445	41.25457381	30.59714396	39.09052862	13.37370707	14.14648984	14.80221543	13.70870084	16.65332792	11.81669203	16.97706222	21.5705462
ENSBTAT00000047446	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047447	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047448	3.010381882	6.94306715	0.420328265	1.906105646	1.283451699	1.545417405	1.979387742	2.343884924	2.353307257	0	0
ENSBTAT00000047451	0	0	0	0	0	0	0.587720116	0.510360895	0	4.343942739	0
ENSBTAT00000047455	46.28099719	24.32412316	13.07837237	20.54107789	9.673620164	6.095456349	4.900824911	80.36437953	71.44830601	38.22354	37.74616388
ENSBTAT00000047461	0	0	0	2.130335945	0	0	0.167593848	9.386952552	8.505089818	0.929036705	4.311048657
ENSBTAT00000047463	10.39041996	14.12175875	58.13463231	34.26439495	57.08204666	73.66072884	75.47638239	16.66794037	36.62696119	9.017120957	50.2110373
ENSBTAT00000047467	17.1770836	5.978752268	9.008516884	11.50521334	10.21690933	14.69678654	11.29428427	6.857390625	9.045643194	20.86951034	6.495478485
ENSBTAT00000047468	6.733967185	0	4.063173226	0	1.503842395	2.469261969	3.1626581	0.091545674	0	3.506364337	9.491260351
ENSBTAT00000047470	0	0	0	0.483552445	0.379859449	0	1.597728018	0	0	5.90454439	10.27466597
ENSBTAT00000047471	0	0	0	0	0	0	0.19537435	0	0	0	6.282064789
ENSBTAT00000047473	14.04802645	0	1.603636655	7.857727227	8.250072415	10.39528804	8.404715095	3.938265219	5.110201025	11.53231326	6.956805082
ENSBTAT00000047474	49.74678615	47.5852835	62.80616526	69.18918126	10.81973289	5.18165127	21.56932824	82.35647499	115.8892512	23.32213928	33.15273401
ENSBTAT00000047475	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047477	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047480	0	13.28046248	0	1.666712682	0.327325696	0.716611346	2.294609388	0.797031696	0.978549132	0	0
ENSBTAT00000047481	0	0	0	1.012086512	0	0	0	0	0	0	0
ENSBTAT00000047482	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047483	136.0167518	0	0	2.653641465	0.416918908	0	0	0.507594712	0.249278099	22.68209125	154.1199895
ENSBTAT00000047485	91.28080736	0	0	2.83824261	0.445921962	0	0	0.542905648	0.533238368	20.79426502	164.8413801
ENSBTAT00000047486	0	0.917374687	4.998348016	1.611841482	2.577617692	4.25711796	3.296899085	1.706753647	2.379352858	5.271914634	8.154496799
ENSBTAT00000047487	0	39.78495489	3.925048357	0.554783966	1.307448246	2.862385263	2.036763762	7.782160282	7.296151039	1.129055939	0
ENSBTAT00000047491	0	0	0	0	0.798493479	1.019745384	0	0.405065849	0.556994229	2.068633631	0
ENSBTAT00000047495	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047498	4.357272885	0	0	0	0	0	0	0	0	1.512549322	6.141403756
ENSBTAT00000047501	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047502	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047505	2.247585132	0	1.356158633	0	0	0.3296646	0.070373012	0.030555049	0	2.340626895	7.240873895
ENSBTAT00000047510	61.16007485	89.9244875	122.1155723	32.75043338	58.40821906	47.57165714	59.71169965	49.41821666	54.56655332	54.04159272	34.4810824
ENSBTAT00000047511	0	0	0	0	0	0	0	0.552188823	0.108471248	19.73983885	35.98556359
ENSBTAT00000047514	0	0	0	0	0	0	0.751544538	0	0	2.083049197	0
ENSBTAT00000047515	0	0	0	0	0	0	0	0	0	3.075679071	1.784025602
ENSBTAT00000047517	0.316845204	0	0	2.080707799	0.396247462	0.59640706	1.736101758	2.261378565	1.03651856	0.769910006	1.339742343
ENSBTAT00000047521	0	0	0	0.800275062	1.706373884	3.047585321	2.518310361	2.46018978	1.825711049	7.677975848	4.858423487
ENSBTAT00000047526	4.154914614	2.823500015	3.418652986	8.858809113	6.959125919	3.250251701	6.244437609	3.502036132	4.493771468	0.721152134	2.509794763
ENSBTAT00000047528	0	0	0.231683084	0.080048535	0.251531702	0.068834525	0.352656092	0.095699187	0.037598046	2.199270826	0.85044752
ENSBTAT00000047529	0	46.21938107	0.532969126	1.933527759	0.433972008	4.275410427	3.04221837	4.226853565	1.686582567	0	0
ENSBTAT00000047530	0.183536219	0	0	0.182617251	0.803358104	0.125627502	0.28158392	0.157191536	0.514641655	0.445979201	0.517374079
ENSBTAT00000047532	69.65312079	125.6609976	109.4756138	90.98893336	63.05678808	42.43200273	42.47373224	66.87268926	105.6408276	67.70073703	68.50315985
ENSBTAT00000047533	2.582995287	0	0	0.257006221	0.100946901	0.442004373	0.141531025	1.290469626	0.543210345	0.784560524	4.550787092
ENSBTAT00000047536	23.46085682	27.41074126	25.6025796	24.57198747	13.12588361	17.96024044	17.04978268	54.05214953	48.35776177	22.50320399	29.58639698
ENSBTAT00000047540	60.98779295	17.09417902	16.67617856	14.58830052	10.78586831	11.22691109	23.89841064	6.71240387	20.23927505	131.355322	107.6669222
ENSBTAT00000047541	3.268729979	0	0	0.836322022	0.620482161	0.599301303	0.358209484	0.355496937	0.370989683	0.283670282	0
ENSBTAT00000047542	2.935922447	0	0	0	0	0	0	0.502900369	0.329296963	7.847477702	15.72465287
ENSBTAT00000047546	0.24670875	0	0	0.392757564	0	0.802123254	0.054072019	0.070432107	0.276711813	0.29974185	0
ENSBTAT00000047548	0.521250638	0	0	0	0	0	0	0	0	2.533199659	0
ENSBTAT00000047549	0	1.716042165	4.43255261	3.589419724	5.921379429	4.938523938	0.790664525	5.939025588	2.630030146	0.876591084	0
ENSBTAT00000047551	12.97334921	0	0	1.475244747	0	0	0.406202038	17.10766244	1.212590074	2.25173303	0
ENSBTAT00000047552	0	0	0	2.205943255	0.770178108	0	3.509402593	1.172105436	2.993209111	5.985833487	3.472039814
ENSBTAT00000047554	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047557	14.62290051	0	0	0.872981011	2.285929821	0	3.52544741	0.834929191	0.410030989	21.31952878	24.73247974
ENSBTAT00000047558	0	9.871487321	24.27226984	10.38755361	7.336555496	13.02977272	19.10276273	6.471276813	27.48318332	5.818346661	19.57436363
ENSBTAT00000047561	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047564	0	0	0	0	0.352273974	0.110175771	0	0	0	0.782250729	0
ENSBTAT00000047574	0	9.730034868	0	0	1.079179807	0	0	0.072993939	0	0	8.648978366
ENSBTAT00000047576	2.897314635	6.125434119	11.49570992	7.303112978	4.831185931	4.62738239	4.021758946	4.043821265	8.936583147	5.866880466	0
ENSBTAT00000047578	0	0	0	0	0.453368596	0	1.059397261	0	0.722857512	0	0
ENSBTAT00000047583	0	0	0.330599396	0	0	0	0	0	0	0	0
ENSBTAT00000047585	0	3.28343891	0	0	0.080927447	0	0	0.197056758	0	0	0
ENSBTAT00000047589	4.338521107	0	1.388225974	5.036264441	1.017331148	7.300379361	5.546851495	0	0.337926592	6.149663242	0
ENSBTAT00000047590	5.422155396	0.614110327	0.743555903	9.633940383	8.597291197	8.681967841	11.11996064	8.882308168	10.60653294	9.881572223	4.367036302
ENSBTAT00000047594	0	0	0	0	0	0	0	0	0	1.130657436	2.62331897
ENSBTAT00000047595	0	24.68515343	1.707910102	26.99697886	16.68806259	29.87500069	19.74141907	23.28053033	13.30384538	18.91455745	23.50982891
ENSBTAT00000047597	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047600	15.55363972	40.35657781	22.80280836	2.532397501	6.189089304	11.37208666	4.028753838	4.9785852	11.36579194	51.5375103	49.82327247
ENSBTAT00000047606	0	0	0	0	0	0	0	0	0	28.00164494	48.72646038
ENSBTAT00000047612	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047614	0	29.91428924	0.973068953	2.073257048	0.660270717	0.578210013	0.617148161	2.06327447	1.105382539	1.710543976	1.587502038
ENSBTAT00000047615	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000047618	0	0	3.237079755	2.348722754	5.623047931	4.808785445	3.818670334	4.59966036	2.311410172	2.04854981	6.337315388
ENSBTAT00000047621	19.39155082	7.686967201	97.72632155	40.03599859	31.57698624	37.33086198	44.2720202	7.996492058	23.63782642	44.17500883	64.91260642
